3.176988491e-08	3.102879271e-12	0	0	0	0	0	0	0	0	0	0
5.477307175e-08	1.094904341e-12	0	0	0	0	0	0	0	0	0	0
7.104441868e-08	2.63956344e-13	0	0	0	0	0	0	0	0	0	0
1.064887906e-07	3.210217625e-13	0	0	0	0	0	0	0	0	0	0
2.705225148e-07	7.845749985e-14	0	0	0	0	0	0	0	0	0	0
1.088635368e-06	3.537590373e-13	0	0	0	0	0	0	0	0	0	0
4.530197842e-06	1.243724385e-12	0	0	0	0	0	0	0	0	0	0
1.284711993e-05	3.094644789e-12	0	0	0	0	0	0	0	0	0	0
1.07367055e-05	1.915483894e-12	0	0	0	0	0	0	0	0	0	0
1.0747682e-05	1.914701647e-12	0	0	0	0	0	0	0	0	0	0
1.074175939e-05	1.912620707e-12	0	0	0	0	0	0	0	0	0	0
1.072605431e-05	1.910126725e-12	0	0	0	0	0	0	0	0	0	0
1.070368097e-05	1.903957734e-12	0	0	0	0	0	0	0	0	0	0
1.067594135e-05	1.898457028e-12	0	0	0	0	0	0	0	0	0	0
1.064337254e-05	1.893170172e-12	0	0	0	0	0	0	0	0	0	0
1.060620338e-05	1.885825346e-12	0	0	0	0	0	0	0	0	0	0
1.056455575e-05	1.87527325e-12	0	0	0	0	0	0	0	0	0	0
1.051850327e-05	1.865734333e-12	0	0	0	0	0	0	0	0	0	0
1.046810524e-05	1.855417036e-12	0	0	0	0	0	0	0	0	0	0
1.041342664e-05	1.84573833e-12	0	0	0	0	0	0	0	0	0	0
1.035453396e-05	1.833942459e-12	0	0	0	0	0	0	0	0	0	0
1.029149001e-05	1.821293393e-12	0	0	0	0	0	0	0	0	0	0
1.022437098e-05	1.808945917e-12	0	0	0	0	0	0	0	0	0	0
1.015325329e-05	1.793050291e-12	0	0	0	0	0	0	0	0	0	0
1.007821873e-05	1.778843582e-12	0	0	0	0	0	0	0	0	0	0
9.999352035e-06	1.762372652e-12	0	0	0	0	0	0	0	0	0	0
