0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822.200176,1885.245081,2067.107838,2026.850724,2043.721719,1984.154351,1985.175406,1902.129211,1990.006695,1945.677217,1993.422091,1939.928718,2066.455706,1933.591151,1935.18186,2059.751612,1974.079801,1966.212906,1969.115673,2035.205176,1884.549615,2070.897884,1774.646105,1693.888278,1798.344301,1865.611335,1893.667239,2089.548619,2199.446268,1988.876878,2118.918349,1957.984585,1796.17697,1888.905928,2058.912035,2055.118464,2107.263092,2328.40475,2254.327434,2272.138601,2300.444254,2258.327978,2260.330531,2373.630984,2141.293028,2255.72427,2140.507936,2166.391475,2060.791662,2043.808301,2148.765593,2018.178497,1919.662029,1831.545563,1795.161361,2027.686919,2095.913223,2092.166014,2162.779139,2022.436019,2121.442902,2136.665244,1866.52346,2069.449485,1997.098814,2116.442538,1818.380492,2104.107755,2246.508776,2292.781796,2095.97941,2268.149846,2254.819556,2204.973809,2107.258,2208.300891,2015.617793,2136.84209,1966.212283,1919.972337,2206.464064,2062.398531,2020.094866,2096.204038,2130.232712,2103.488651,2011.465709,2031.192507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.140933,2168.839799,1961.867941,2136.740211,2045.458559,2099.341426,2097.63963,1986.067824,1858.582309,2024.308478,1982.757853,2116.856981,1957.187582,2291.214661,2145.770438,1936.881908,2084.182599,2300.049937,2199.621536,1991.508914,2182.120776,1952.006495,1904.274048,2199.189099,2102.748408,2246.631962,2269.569675,2185.215963,2084.051092,2319.733075,2331.215674,2201.346343,2087.374356,2106.831398,2095.599218,2244.339842,2388.69748,2482.038815,2555.47104,2613.146739,2517.802754,2562.001095,2543.503889,2485.322249,2454.559103,2300.549607,2432.061807,2403.214719,2301.876819,2413.425281,2345.074654,2406.867172,2167.027306,2060.487968,1765.925437,2189.054248,2411.164144,2492.08719,2455.586766,2385.842191,2344.179079,2262.735615,2157.867017,2490.116184,2319.814602,2412.459138,2499.613114,2451.032142,2385.591518,2507.366998,2305.367179,2378.623143,2371.12692,2468.004105,2487.01915,2302.921007,2329.374621,2190.9977,2174.497917,2282.986531,2343.700229,2275.471771,2326.838177,2411.74821,2411.494935,2276.730754,2384.757108,2295.88404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243.587931,2608.760484,2355.170527,2313.160555,2419.781097,2448.590127,2298.132416,2251.240934,2116.153296,2259.413921,2179.349156,2305.991821,2405.714124,2286.222951,2563.057,2217.183746,2393.650465,2561.482849,2438.198807,2440.605769,2326.701442,2105.021088,2383.861557,2163.688227,2207.034375,2240.586544,2545.114152,2277.732403,2625.624544,2617.517978,2619.075016,2409.099695,2343.013732,2258.359327,2426.752562,2559.083503,2806.424149,2841.607418,2833.883265,2911.504134,2840.861831,3088.01899,2843.431222,2845.815171,2833.219696,2709.38953,2816.3214,2700.990518,2711.762686,2679.465904,2571.060129,2654.360049,2539.778903,2409.581064,2643.765716,2502.508141,2639.592488,2644.38169,2785.500046,2670.301737,2626.604433,2623.307195,2617.50299,2769.469214,2577.863124,2636.1019,2709.599651,2769.940322,2674.047917,2719.730188,2792.777942,2571.574028,2644.995877,2608.696399,2589.483654,2649.654853,2755.150812,2510.087072,2638.757534,2646.931767,2411.3372,2624.941514,2609.863312,2510.286311,2653.917753,2775.770805,2548.733036,2633.480295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
