0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732.890764,1918.113573,1757.432546,1735.948618,1772.836664,1830.471294,1870.858472,1845.390972,1845.125422,1719.621862,1750.612947,1883.011071,1601.728424,1735.064941,1670.689684,1736.358307,1727.405228,1723.809628,1742.975748,1751.15913,1946.530545,1837.391975,1814.379053,1794.013066,1763.571179,1847.41461,1846.211955,1722.578991,1754.558076,1914.310148,1908.085733,2150.974986,2131.112237,2094.923269,1903.569999,1977.261508,2262.111364,1887.861594,1893.601318,1968.113376,2027.453924,1899.342546,1949.773744,1859.719783,1956.10568,1824.608889,1931.027511,1721.698654,1664.129607,1672.837289,1831.988416,1818.293247,1920.516247,2021.20554,1758.463413,1824.775127,1722.434695,1919.435111,1723.924431,2119.287908,1877.237842,2051.353011,2197.822589,2134.556543,2127.6915,1912.654408,2081.615268,1885.536558,1782.068758,2103.900059,2005.85717,1906.123916,2137.102403,2040.130802,1963.079718,1927.960536,1906.632118,1811.452975,1915.493845,2070.735449,2100.488193,1851.343907,2072.008789,2182.033826,2159.145259,2173.013721,2112.018681,1992.552666,2087.885216,2175.514167,2251.420151,1937.159558,1894.422354,1895.013046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.324752,1817.379682,1952.331596,1715.591556,2086.112624,2038.948189,2053.112361,1934.735808,1890.761965,1981.244805,2028.603545,2016.855689,1859.703593,1820.266045,1793.878905,1859.658589,1850.86509,2125.199123,2055.769691,2354.483674,2041.349889,2092.759621,2009.886396,1957.770335,2158.711769,2108.279521,2067.116904,1988.399163,1908.981515,2007.930827,2148.338858,2271.922286,1998.115258,2020.807312,2023.667185,2137.851957,2138.528368,2175.78557,2211.406785,2297.605602,2233.871035,2157.392845,2156.060611,1994.087348,1930.772811,1926.11463,1961.301797,1929.580179,2065.889104,2099.521042,2086.685486,2165.122764,2319.622454,2172.142669,2211.709534,2115.264362,1995.382298,2107.376785,2256.62735,2250.758773,2337.677903,2331.191128,2357.037203,2357.893472,2241.444457,2310.649486,2157.708937,2088.457632,2297.473189,2030.194298,2168.291672,2201.421585,2310.426292,2000.677666,2007.972077,2122.36898,2225.013236,2068.1612,2291.187483,2270.248441,2163.078859,1948.946605,2244.100873,2190.121192,2292.411739,2378.851595,2190.351285,2458.13075,2332.960976,2270.447944,2319.059169,2203.041732,2178.995337,2280.022511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995.022591,2249.299066,2085.320827,0,2148.59335,2062.947295,2121.107784,2258.543935,2175.118482,2183.917636,2374.310845,2057.378842,2088.767308,2079.093914,2128.243197,1961.180902,2001.484586,2112.084809,2195.831146,2287.020622,2501.331168,2319.965058,2328.071462,2341.482608,2290.893308,2406.429167,2564.853464,2389.017254,2377.273055,2523.383229,2550.761961,2554.775591,2503.410363,2471.788254,2534.780245,2556.351818,2362.870545,2423.042858,2550.783446,2542.712707,2460.301418,2374.689371,2309.460051,2334.90971,2354.99069,2239.39831,2145.460088,2101.356511,2245.707777,2488.299398,2573.303757,2511.643285,2565.051435,2529.854397,2549.623992,2203.958601,2290.828159,2431.904046,2538.279549,2522.011804,2448.654954,2574.337861,2604.973401,2545.892566,2571.1664,2517.869588,2443.185297,2585.564481,2202.909345,2392.543506,2370.837656,2429.956585,2472.308822,2427.367388,2561.544274,2600.299691,2450.664983,2685.155844,2457.772675,2526.665489,2548.613328,2638.043037,2611.005153,2617.755529,2610.897385,2661.523569,2515.695967,2530.435978,2628.912184,2671.130917,2666.678631,2525.253569,2671.181001,2496.719398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
