3.15401462e-08	2.838492804e-12	0	0	0	0	0	0	0	0	0	0
5.616181663e-08	2.998028406e-13	0	0	0	0	0	0	0	0	0	0
8.576620906e-08	6.202218928e-14	0	0	0	0	0	0	0	0	0	0
2.43456778e-07	2.777312415e-13	0	0	0	0	0	0	0	0	0	0
1.086737923e-06	3.040621667e-13	0	0	0	0	0	0	0	0	0	0
4.785988123e-06	1.238826982e-12	0	0	0	0	0	0	0	0	0	0
2.014415024e-05	5.194269737e-12	0	0	0	0	0	0	0	0	0	0
5.539862138e-05	1.274476857e-11	0	0	0	0	0	0	0	0	0	0
4.307313605e-05	8.255874551e-12	0	0	0	0	0	0	0	0	0	0
4.282988594e-05	8.199871549e-12	0	0	0	0	0	0	0	0	0	0
4.241071899e-05	8.108772855e-12	0	0	0	0	0	0	0	0	0	0
4.184542274e-05	7.988121981e-12	0	0	0	0	0	0	0	0	0	0
4.115070513e-05	7.845722856e-12	0	0	0	0	0	0	0	0	0	0
4.033788766e-05	7.677154016e-12	0	0	0	0	0	0	0	0	0	0
3.941657864e-05	7.492879615e-12	0	0	0	0	0	0	0	0	0	0
3.83962378e-05	7.289190955e-12	0	0	0	0	0	0	0	0	0	0
3.728681487e-05	7.068939222e-12	0	0	0	0	0	0	0	0	0	0
3.609869759e-05	6.836603027e-12	0	0	0	0	0	0	0	0	0	0
3.484303039e-05	6.590655168e-12	0	0	0	0	0	0	0	0	0	0
3.353126862e-05	6.337931211e-12	0	0	0	0	0	0	0	0	0	0
3.217526824e-05	6.079407636e-12	0	0	0	0	0	0	0	0	0	0
3.078703599e-05	5.823890091e-12	0	0	0	0	0	0	0	0	0	0
2.937860362e-05	5.562354169e-12	0	0	0	0	0	0	0	0	0	0
2.796210331e-05	5.30510566e-12	0	0	0	0	0	0	0	0	0	0
2.654920356e-05	5.059513755e-12	0	0	0	0	0	0	0	0	0	0
2.515130068e-05	4.821754783e-12	0	0	0	0	0	0	0	0	0	0
2.377937403e-05	4.596317972e-12	0	0	0	0	0	0	0	0	0	0
