1	1.0000000042317	1.00000001558338	1.00000008131183	1.00000039909043	1.00000181656442	1.00000784466602	1.00003271921408	1.00010532789022	1.00021787249034	1.00036850227023	1.00055492579509	1.00077459256309	1.00102484262712	1.00130301141579	1.00160648666865	1.00193272472302	1.0022792404027	1.00264358673822	1.00302333804036	1.00341608420167	1.00381943778594	1.0042310504321	1.00464863248298	1.00506996974883	1.00549293335493	1.00591548165639	1.00633565607784	1.00675157452878	1.00716142630075	1.00756347117057	1.00795604337025	1.00833755893009	1.00870652339703	1.00906153654266	1.009401291471	1.00972456720478	1.01003021581295	1.01031714682839	1.01058431261669	1.01083069827719	1.01105531866955	1.01125722358536	1.01143551037377	1.01158934191823	1.01171796705148	1.01182074038976	1.01189713906997	1.01194677473177	1.01196940000044	1.01196490944284	1.01193333536196	1.01187483889772	1.01178969687355	1.01167828488595	1.01154105745284	1.01137852667574	1.01119124172587	1.01097977228592	1.01074469953479	1.01048661803915	1.01020615083947	1.0099039781321	1.00958087756422	1.00923777177671	1.00887577703162	1.00849624602353	1.00810079852478	1.007691335261	1.00727003297431	1.00683932145651	1.0064018458579	1.00596041934548	1.0055179719305	1.00507750093632	1.00464202724247	1.00421455936446	1.00379806499326	1.00339544730738	1.00300952173148	1.00264298835864	1.0022983963056	1.00197809880789	1.0016842014031	1.00141850918325	1.00118248168308	1.00097720450162	1.00080338473451	1.00066137300106	1.00055120932586	1.00047268489837	1.00042540829323	1.00040886408811	1.00042245413532	1.00046551633108	1.00053732127451	1.00063705223367	1.00076377713404	1.00091642223522	1.00109375581218	1.00129438708626	1.00151678174361	1.0017592915557	1.00202019268029	1.00229772569484	1.00259013050559	1.00289567084591	1.00321264569177	1.00353938794453	1.00387425348133	1.00421560557417	1.0045618003869	1.00491117870725	1.00526206745503	1.00561279220859	1.00596169948838	1.00630718531446	1.0066477250376	1.00698189892938	1.0073084086306	1.00762608121379	1.00793386001028	1.00823078400262	1.00851595991456	1.00878853260854	1.00904765966139	1.00929249494308	1.00952218389164	1.0097358704492	1.009932712943	1.01011190420753	1.01027269043403	1.01041438380368	1.01053636578289	1.01063808060479	1.01071902131164	1.01077871311826	1.01081670018923	1.01083254182037	1.01082582235273	1.01079617613005	1.01074332497914	1.01066712189866	1.01056759190809	1.0104449602875	1.01029966025916	1.01013231636757	1.00994370549581	1.00973470317343	1.00950622703043	1.00925919070722	1.00899447966689	1.00871295543566	1.00841548792141	1.00810300839573	1.00777657045053	1.00743740427979	1.00708695146247	1.0067268722167	1.00635902316248	1.00598540918197	1.00560811686976	1.00522923909378	1.00485080077013	1.00447469563826	1.00410264287073	1.0037361706184	1.00337663074672	1.00302524493043	1.00268317734764	1.00235162443214	1.0020319087483	1.00172556299853	1.00143439166362	1.0011605011861	1.00090629383395	1.00067442442904	1.00046772253409	1.00028908557611	1.00014135104508	1.00002715835485	0.999948812677908	0.999908163247417	0.999906506644389	0.999944521553307	1.00002223636275	1.00013902641846	1.00029363528651	1.00048421485069	1.00070838195106	1.00096329283018	1.00124573861164	1.00155226365	1.00187930358673	1.00222333280897	1.0025810044776	1.00294926327793	1.00332541346175	1.00370713263883	1.00409243321771	1.00447958498615	1.00486702044522	1.00525324668277	1.0056367833585	1.00601613739246	1.006389814069	1.00675635453622	1.00711438349571	1.00746264951707	1.00780004390833	1.00812559125366	1.00843841352362	1.00873767759919	1.00902254093773	1.00929211064989	1.00954542741428	1.0097814786378	1.00999923714733	1.01019771480776	1.01037601673555	1.01053338221359	1.01066920280222	1.01078301514637	1.01087447354277	1.01094331327428	1.01098931835105	1.01101230586075	1.01101213398049	1.0109887332415	1.01094215295971	1.01087260912409	1.01078051828402	1.0106665048428	1.01053137601727	1.01037606766842	1.010201572649	1.01000886876257	1.00979886425067	1.00957237459083	1.00933013634275	1.00907285395708	1.00880126653963	1.0085162160166	1.00821869748734	1.0079098768273	1.00759106842789	1.00726367513952	1.00692910092333	1.00658865313636	1.00624345539937	1.00589439358061	1.00554211594062	1.00518710222318	1.00482980357513	1.00447083607164	1.0041111903673	1.00375240735533	1.0033966723099	1.00304679916602	1.00270610626606	1.00237821462043	1.00206681899227	1.00177548413294	1.00150750281448	1.00126582556303	1.00105304553304	1.00087140666516	1.00072280431189	1.0006087622033	1.00053038952132	1.00048833746203	1.00048277973323	1.0005134348656	1.00057963354835	1.00068041762896	1.00081464541537	1.00098107509357	1.00117840561444	1.00140526957457	1.00166018966623	1.00194152267053	1.00224741808949	1.00257581150128	1.00292445868212	1.00329100106667	1.00367304198806	1.00406821013633	1.00447419239308	1.00488873006996	1.00530958600978	1.0057345001482	1.00616115460044	1.00658716527504	1.00701010719472	1.00742756870203	1.00783721967453	1.00823687412096	1.0086245295876	1.00899837383098	1.00935676027533	1.00969816390255	1.01002113493091	1.01032426720631	1.01060619222728	1.01086560057882	1.01110128349969	1.01131218123326	1.01149742337175	1.01165634965503	1.01178850623233	1.01189361993634	1.01197155923121	1.01202229339838	1.012045860568	1.01204235101238	1.01201190630182	1.01195472954601	1.01187109884797	1.01176137630332	1.01162600822354	1.01146551741344	1.01128049323613	1.01107158777685	1.01083952536388	1.0105851280297	1.01030935265997	1.01001332911211	1.00969838523591	1.0093660463711	1.00901800366204	1.00865605556354	1.00828203693151	1.00789775648095	1.00750496338908	1.00710535642835	1.00670063557262	1.00629258024697	1.00588312574267	1.00547440530869	1.00506873329904	1.0046685234692	1.00427616035572	1.00389386191913	1.00352357980756	1.00316697502901	1.00282548297443	1.00250045033835	1.00219329904799	1.00190565968221	1.00163942439462	1.001396694169	1.00117962761623	1.00099022708598	1.00083011495885	1.00070035658713	1.00060137804848	1.00053300867226	1.00049465143228	1.00048555114421	1.00050509770853	1.00055308120411	1.00062981948802	1.00073611121359	1.00087301922977	1.00104154261549	1.00124227001865	1.00147510967833	1.00173916227247	1.00203275376265	1.00235359584337	1.00269900906285	1.00306613714549	1.00345209855408	1.00385405282227	1.00426919182933	1.00469468919283	1.00512764856749	1.00556508413458	1.00600394918279	1.00644120893484	1.00687393843497	1.00729941940529	1.00771521218329	1.00811918802546	1.00850951932179	1.0088846364112	1.00924316653082	1.00958387168353	1.00990559859142	1.01020724752661	1.01048776019007	1.01074612197215	1.01098137191363	1.01119261444362	1.01137902958011	1.01153988136363	1.01167452652245	1.01178242589244	1.01186315984136	1.01191644650788	1.01194215914866	1.01194033741583	1.01191118771112	1.01185506997594	1.01177247177747	1.01166397421715	1.01153021677231	1.01137186872979	1.01118961309154	1.01098414522703	1.01075618426783	1.01050649171462	1.01023589016115	1.00994527598446	1.00963562297741	1.00930797808871	1.00896345415862	1.00860322639001	1.00822853850299	1.0078407212289	1.00744122104722	1.00703163246175	1.00661372430815	1.00618945072142	1.00576094068051	1.00533046563736	1.00490039096121	1.00447312182639	1.00405105614615	1.00363655549981	1.0032319401449	1.00283950756034	1.00246156748062	1.00210048188957	1.00175869706923	1.00143875657328	1.00114328791889	1.00087496029402	1.00063641424755	1.0004301665512	1.00025849455974	1.00012330555332	1.0000259989429	0.999967333499171	0.999947317342538	0.999965143164696	1.00001919177215	1.00010712059818	1.00022603961075	1.00037275774576	1.00054406416546	1.00073699658068	1.00094904818258	1.00117827670565	1.00142330112506	1.00168319743273	1.00195732678221	1.00224514028127	1.00254600254934	1.00285906395012	1.00318319529785	1.0035169843116	1.00385878289652	1.00420678859284	1.00455914119198	1.00491401563485	1.00526969459113	1.00562460870183	1.00597733926132	1.00632658624588	1.00667111235803	1.00700967910416	1.0073409923112	1.00766367149764	1.00797625100177	1.00827721253823	1.00856504106971	1.00883829049232	1.00909564390147	1.00933595540517	1.00955826580759	1.00976179139553	1.00994589158896	1.01011002569862	1.01025371054008	1.01037648916003	1.01047791717736	1.01055756839736	1.01061505667301	1.01065006749569	1.01066239115087	1.01065194963145	1.01061881156066	1.01056319246867	1.01048544105037	1.01038601472634	1.01026544941213	1.01012432871435	1.00996325700612	1.00978283941745	1.00958367020762	1.00936632968424	1.00913138901438	1.00887942192418	1.008611022208	1.008326825902	1.00802753672141	1.00771395288474	1.00738699290296	1.00704771757319	1.00669734556456	1.00633726079149	1.00596901120934	1.00559430048146	1.00521497567969	1.00483301520354	1.00445052090376	1.00406971672659	1.00369295327406	1.00332271422603	1.00296161765301	1.00261240393847	1.00227790305724	1.00196097741716	1.00166444173302	1.00139096719858	1.00114298197315	1.00092258228455	1.0007314674812	1.0005709082795	1.00044175127583	1.00034445610189	1.00027915601571	1.00024572942864	1.00024386934786	1.00027313970704	1.0003330112708	1.00042287423688	1.00054202894423	1.00068965963409	1.00086479869014	1.00106629004917	1.00129276043695	1.00154260571334	1.00181399701313	1.00210490786877	1.00241315966554	1.00273647934107	1.00307256094402	1.00341912207838	1.00377394758563	1.00413491582901	1.00450000696467	1.0048672966701	1.00523494194338	1.00560116699553	1.00596425655727	1.00632256125742	1.00667451575652	1.00701866605871	1.00735369902012	1.00767846550806	1.00799198946139	1.00829345813918	1.00858219335026	1.00885760820993	1.00911915766017	1.00936629260637	1.00959842665185	1.00981492132616	1.01001509126783	1.01019822622362	1.01036362314507	1.01051061996377	1.01063862314323	1.01074712356943	1.01083569899282	1.01090400504132	1.01095175978757	1.01097872826283	1.01098471289842	1.01096955385935	1.01093314020744	1.0108754296303	1.01079647194591	1.01069643041158	1.01057559533705	1.01043438647279	1.01027334353635	1.01009310721492	1.00989439520534	1.0096779787494	1.00944466453961	1.00919528509344	1.00893069832577	1.00865179481252	1.00835950974921	1.00805483618841	1.00773883672213	1.00741265193952	1.00707750515175	1.00673470354287	1.00638563589645	1.00603176658866	1.00567462511215	1.00531579053253	1.00495687126615	1.00459948229931	1.00424522393718	1.00389566766685	1.00355235505052	1.00321681432215	1.00289059653675	1.00257532913435	1.00227278038468	1.0019849243366	1.00171399360903	1.001462507462	1.00123326548704	1.00102930265892	1.00085380826188	1.00071001751944	1.00060108867659	1.00052997849197	1.0004993255212	1.0005113445691	1.00056772968026	1.00066955977288	1.00081720258548	1.00101021939429	1.00124728295385	1.0015261301127	1.001843573703	1.00219559245606	1.00257750330568	1.00298420168374	1.00341043842513	1.00385109219161	1.00430139680161	1.00475709321795	1.00521449320971	1.00567046114911	1.00612233673307	1.00656783024839	1.00700492144059	1.00743178441169	1.00784674801699	1.00824828837308	1.00863504081598	1.00900581473352	1.00935959624075	1.00969552946066	1.01001287516476	1.01031095337235	1.01058908209972	1.01084652643353	1.01108247014879	1.01129601689917	1.01148622104654	1.01165214130453	1.01179290529317	1.01190777107264	1.01199617316428	1.01205774497652	1.01209231565213	1.01209988546105	1.01208058838971	1.01203465247922	1.01196236749154	1.01186406618897	1.01174012102664	1.01159095373447	1.01141705229298	1.01121898889342	1.01099743365844	1.0107531615821	1.01048705328777	1.01020009267769	1.00989336551765	1.00956806218343	1.00922548554292	1.00886706212284	1.00849435238219	1.00810905499856	1.00771300100078	1.00730813615081	1.00689649342782	1.00648016072463	1.00606125088516	1.00564188126289	1.00522416785136	1.00481023510942	1.00440223782514	1.00400238708081	1.0036129700009	1.00323635347474	1.00287496558775	1.00253125418598	1.00220762813194	1.00190639140384	1.00162968170156	1.00137942312282	1.00115729758218	1.00096473377032	1.00080290779822	1.00067274787361	1.00057493683938	1.00050991024526	1.00047785201679	1.00047869283885	1.0005121168835	1.00057758037242	1.00067434160457	1.00080149804615	1.00095802340282	1.00114279728029	1.00135462217646	1.00159222635509	1.00185425527311	1.00213925727445	1.00244567029295	1.00277181516522	1.00311589842497	1.00347602420644	1.00385021222441	1.00423641751333	1.00463254793563	1.00503647708311	1.0054460524015	1.00585910034544	1.0062734314683	1.00668684827003	1.00709715748737	1.00750218678837	1.00789980417603	1.00828793741218	1.00866459077313	1.00902785739147	1.00937592691729	1.00970708965974	1.0100197392202	1.01031237563985	1.01058361033662	1.01083217294698	1.0110569190713	1.01125683723195	1.01143105328724	1.01157883107894	1.01169956902529	1.01179279340944	1.01185814995789	1.01189539573126	1.0119043932575	1.01188510825845	1.01183761141016	1.01176208357314	1.01165882309256	1.01152825331966	1.01137092855863	1.01118753717194	1.01097890141262	1.01074597442823	1.01048983551508	1.01021168488594	1.00991283889877	1.00959472600752	1.00925888290965	1.00890694979528	1.0085406634858	1.00816184764702	1.00777240002915	1.0073742775285	1.0069694804534	1.00656003747689	1.00614799232522	1.00573539244605	1.00532427903045	1.00491667716792	1.00451458483807	1.00411995994142	1.00373470548501	1.00336065404241	1.00299955332604	1.00265305485436	1.00232270716945	1.00200995400562	1.00171613656092	1.00144249799866	1.00119018785594	1.00096026432	1.00075369325749	1.00057134412684	1.00041398403214	1.0002822717804	1.00017675364622	1.00009786165675	1.00004591388576	1.00002111497834	1.00002355444219	1.00005320050307	1.00010988858178	1.0001933053846	1.00030297158304	1.00043822739712	1.00059822554314	1.00078193482131	1.00098815539932	1.00121554424859	1.00146264698188	1.0017279311522	1.00200981618479	1.00230669639754	1.00261695555831	1.00293897349927	1.00327112689203	1.00361178702451	1.00395931725919	1.00431207201274	1.00466839796219	1.00502663716429	1.00538513117969	1.00574222525457	1.00609627206094	1.00644563521021	1.00678869342541	1.00712384660735	1.00744952488811	1.00776420113795	1.00806640645047	1.00835474716682	1.00862792132565	1.00888473227478	1.00912409763393	1.00934505275102	1.00954674898993	1.00972844828821	1.00988951611728	1.01002941506767	1.01014770074669	1.01024402067354	1.01031811568345	1.01036982235149	1.01039907442054	1.01040590132987	1.01039042268071	1.01035283864361	1.01029341758665	1.01021248321859	1.01011040399128	1.00998758723412	1.00984447952727	1.00968157337109	1.0094994186103	1.00929863569273	1.0090799270006	1.00884408237497	1.00859197559548	1.00832454987103	1.00804279215331	1.00774769809065	1.00744023151402	1.00712128434174	1.00679164453644	1.00645198096018	1.00610285414941	1.00574476047049	1.00537821316347	1.00500385731601	1.00462260777056	1.00423579145525	1.00384527124094	1.00345352900521	1.00306369119531	1.00267948907529	1.00230515541036	1.00194526735471	1.00160455069454	1.00128766337928	1.00099897707894	1.00074237493315	1.00052108193841	1.00033754144443	1.00019334683685	1.0000892318242	1.00002511645862	1.00000020012662	1.00001308831222	1.00006193768417	1.00014460414138	1.00025878046863	1.0004021134992	1.00057229441709	1.00076711951062	1.00098452199508	1.00122257829572	1.00147949431259	1.00175357854849	1.00204320944124	1.00234680374831	1.00266279146236	1.0029896007247	1.0033256538887	1.00366937364967	1.00401919633555	1.00437358831019	1.00473106111903	1.0050901815331	1.00544957391801	1.00580791413498	1.0061639161287	1.00651631406947	1.00686384401701	1.00720522930008	1.0075391730944	1.00786436019179	1.00817946803829	1.00848318523927	1.00877423433343	1.00905139504645	1.00931352455507	1.00955957239265	1.00978858917425	1.00999972987487	1.01019225353808	1.01036552174201	1.01051899783524	1.01065224803046	1.01076494423759	1.01085686742494	1.01092790966561	1.01097807305118	1.01100746432021	1.01101628513811	1.01100481912178	1.01097341754947	1.01092248594702	1.01085247329872	1.01076386461643	1.01065717632426	1.01053295278268	1.01039176166225	1.01023418602138	1.01006081187137	1.00987221154626	1.00966892498113	1.00945144262138	1.00922019471673	1.00897555184974	1.0087178404688	1.00844737485541	1.00816450352758	1.00786966413871	1.00756343753562	1.00724659016167	1.00692009562056	1.00658513125617	1.00624305302061	1.00589535939478	1.00554365981585	1.0051896625727	1.00483519068871	1.00448222344467	1.00413294951599	1.00378980969598	1.00345550633793	1.00313296383444	1.00282523743825	1.00253538225127	1.00226630587348	1.00202063405266	1.00180061772811	1.00160810253639	1.00144456937992	1.00131123888776	1.00120921634647	1.00113964092149	1.00110379808919	1.00110316011369	1.00113933579101	1.00121393324429	1.0013283612635	1.00148360856223	1.00168004240875	1.00191725908839	1.00219400333191	1.0025081584103	1.0028567976816	1.00323628338534	1.00364239806204	1.00407049577528	1.0045156625302	1.00497287716593	1.00543716550064	1.00590374176268	1.00636813239571	1.00682627811911	1.00727461061344	1.00771010052433	1.00813027404815	1.00853319673948
