4.566973819e-08	2.43595217e-12	0	0	0	0	0	0	0	0	0	0
4.928542503e-08	7.795559529e-13	0	0	0	0	0	0	0	0	0	0
1.098169995e-07	7.215935016e-13	0	0	0	0	0	0	0	0	0	0
1.943149853e-07	1.488024036e-13	0	0	0	0	0	0	0	0	0	0
5.646644176e-07	2.917595144e-13	0	0	0	0	0	0	0	0	0	0
2.213990233e-06	6.265729148e-13	0	0	0	0	0	0	0	0	0	0
9.04377326e-06	2.34293836e-12	0	0	0	0	0	0	0	0	0	0
2.497900594e-05	6.678978667e-12	0	0	0	0	0	0	0	0	0	0
1.945326043e-05	5.486626131e-12	0	0	0	0	0	0	0	0	0	0
1.945856012e-05	5.499857845e-12	0	0	0	0	0	0	0	0	0	0
1.943161829e-05	5.520311217e-12	0	0	0	0	0	0	0	0	0	0
1.938377443e-05	5.536843479e-12	0	0	0	0	0	0	0	0	0	0
1.932023146e-05	5.552402685e-12	0	0	0	0	0	0	0	0	0	0
1.924324319e-05	5.578815434e-12	0	0	0	0	0	0	0	0	0	0
1.915386716e-05	5.603270201e-12	0	0	0	0	0	0	0	0	0	0
1.905264946e-05	5.627874959e-12	0	0	0	0	0	0	0	0	0	0
1.893998221e-05	5.666093493e-12	0	0	0	0	0	0	0	0	0	0
1.881619211e-05	5.702620388e-12	0	0	0	0	0	0	0	0	0	0
1.86816266e-05	5.737457364e-12	0	0	0	0	0	0	0	0	0	0
1.853664664e-05	5.788413756e-12	0	0	0	0	0	0	0	0	0	0
1.838161736e-05	5.842224801e-12	0	0	0	0	0	0	0	0	0	0
1.821698625e-05	5.894727935e-12	0	0	0	0	0	0	0	0	0	0
1.804305651e-05	5.947274106e-12	0	0	0	0	0	0	0	0	0	0
1.786047564e-05	6.009837189e-12	0	0	0	0	0	0	0	0	0	0
1.766960653e-05	6.074267576e-12	0	0	0	0	0	0	0	0	0	0
1.747098245e-05	6.152611832e-12	0	0	0	0	0	0	0	0	0	0
1.726523874e-05	6.233420855e-12	0	0	0	0	0	0	0	0	0	0
1.705278958e-05	6.31156332e-12	0	0	0	0	0	0	0	0	0	0
1.683436586e-05	6.400096582e-12	0	0	0	0	0	0	0	0	0	0
