2.399536318e-08	6.512801414e-13	0	0	0	0	0	0	0	0	0	0
4.306628482e-08	7.350047842e-13	0	0	0	0	0	0	0	0	0	0
5.536972342e-08	9.704422701e-13	0	0	0	0	0	0	0	0	0	0
8.275901527e-08	2.140996269e-13	0	0	0	0	0	0	0	0	0	0
2.35327345e-07	1.321081669e-13	0	0	0	0	0	0	0	0	0	0
9.915939974e-07	2.60067865e-13	0	0	0	0	0	0	0	0	0	0
4.123615661e-06	1.066768481e-12	0	0	0	0	0	0	0	0	0	0
1.171979088e-05	2.587038395e-12	0	0	0	0	0	0	0	0	0	0
9.345087266e-06	1.639056133e-12	0	0	0	0	0	0	0	0	0	0
9.309590835e-06	1.635036134e-12	0	0	0	0	0	0	0	0	0	0
9.243727129e-06	1.626681005e-12	0	0	0	0	0	0	0	0	0	0
9.153573727e-06	1.61637692e-12	0	0	0	0	0	0	0	0	0	0
9.042179807e-06	1.603027772e-12	0	0	0	0	0	0	0	0	0	0
8.911296811e-06	1.588835504e-12	0	0	0	0	0	0	0	0	0	0
8.762160055e-06	1.572070494e-12	0	0	0	0	0	0	0	0	0	0
8.595883766e-06	1.55682213e-12	0	0	0	0	0	0	0	0	0	0
8.413591055e-06	1.539602168e-12	0	0	0	0	0	0	0	0	0	0
8.216449452e-06	1.523564746e-12	0	0	0	0	0	0	0	0	0	0
8.005714323e-06	1.50680674e-12	0	0	0	0	0	0	0	0	0	0
7.782696047e-06	1.492393826e-12	0	0	0	0	0	0	0	0	0	0
7.548790632e-06	1.478829245e-12	0	0	0	0	0	0	0	0	0	0
7.305423306e-06	1.469079558e-12	0	0	0	0	0	0	0	0	0	0
7.054047056e-06	1.460957804e-12	0	0	0	0	0	0	0	0	0	0
6.796207715e-06	1.457245188e-12	0	0	0	0	0	0	0	0	0	0
6.533372398e-06	1.456043042e-12	0	0	0	0	0	0	0	0	0	0
6.267182495e-06	1.458950339e-12	0	0	0	0	0	0	0	0	0	0
5.999025156e-06	1.464907078e-12	0	0	0	0	0	0	0	0	0	0
5.73058249e-06	1.475001187e-12	0	0	0	0	0	0	0	0	0	0
5.463296847e-06	1.489999532e-12	0	0	0	0	0	0	0	0	0	0
5.198651261e-06	1.508329484e-12	0	0	0	0	0	0	0	0	0	0
4.938104225e-06	1.528434552e-12	0	0	0	0	0	0	0	0	0	0
4.683127963e-06	1.551933426e-12	0	0	0	0	0	0	0	0	0	0
4.435086394e-06	1.579278613e-12	0	0	0	0	0	0	0	0	0	0
4.195306059e-06	1.608853953e-12	0	0	0	0	0	0	0	0	0	0
3.965097352e-06	1.639325462e-12	0	0	0	0	0	0	0	0	0	0
3.745730321e-06	1.66910691e-12	0	0	0	0	0	0	0	0	0	0
3.538336006e-06	1.700740264e-12	0	0	0	0	0	0	0	0	0	0
3.344136652e-06	1.732154729e-12	0	0	0	0	0	0	0	0	0	0
3.164035001e-06	1.76219604e-12	0	0	0	0	0	0	0	0	0	0
2.999060258e-06	1.790191744e-12	0	0	0	0	0	0	0	0	0	0
2.850000965e-06	1.819121192e-12	0	0	0	0	0	0	0	0	0	0
2.71742089e-06	1.844184548e-12	0	0	0	0	0	0	0	0	0	0
2.601811807e-06	1.869738827e-12	0	0	0	0	0	0	0	0	0	0
2.503337433e-06	1.889984144e-12	0	0	0	0	0	0	0	0	0	0
2.42181204e-06	1.906841736e-12	0	0	0	0	0	0	0	0	0	0
2.356818573e-06	1.922620048e-12	0	0	0	0	0	0	0	0	0	0
2.307579589e-06	1.933293421e-12	0	0	0	0	0	0	0	0	0	0
2.273011984e-06	1.937978137e-12	0	0	0	0	0	0	0	0	0	0
2.251784028e-06	1.94298325e-12	0	0	0	0	0	0	0	0	0	0
2.242435069e-06	1.94082097e-12	0	0	0	0	0	0	0	0	0	0
2.243297078e-06	1.93660088e-12	0	0	0	0	0	0	0	0	0	0
2.252740896e-06	1.926974515e-12	0	0	0	0	0	0	0	0	0	0
2.269114203e-06	1.914766888e-12	0	0	0	0	0	0	0	0	0	0
2.290863787e-06	1.892810793e-12	0	0	0	0	0	0	0	0	0	0
2.316525456e-06	1.87525174e-12	0	0	0	0	0	0	0	0	0	0
2.344791431e-06	1.848241902e-12	0	0	0	0	0	0	0	0	0	0
2.374413175e-06	1.817996435e-12	0	0	0	0	0	0	0	0	0	0
2.404358078e-06	1.783839968e-12	0	0	0	0	0	0	0	0	0	0
2.433649569e-06	1.744303968e-12	0	0	0	0	0	0	0	0	0	0
2.461488003e-06	1.70173056e-12	0	0	0	0	0	0	0	0	0	0
2.487143653e-06	1.656028813e-12	0	0	0	0	0	0	0	0	0	0
2.509995351e-06	1.60793672e-12	0	0	0	0	0	0	0	0	0	0
2.52952677e-06	1.55644028e-12	0	0	0	0	0	0	0	0	0	0
2.545280467e-06	1.50211171e-12	0	0	0	0	0	0	0	0	0	0
2.556939021e-06	1.44420696e-12	0	0	0	0	0	0	0	0	0	0
2.564242448e-06	1.382411681e-12	0	0	0	0	0	0	0	0	0	0
2.566970396e-06	1.324718054e-12	0	0	0	0	0	0	0	0	0	0
2.565071076e-06	1.261480934e-12	0	0	0	0	0	0	0	0	0	0
2.558458497e-06	1.195322354e-12	0	0	0	0	0	0	0	0	0	0
2.54719422e-06	1.12979576e-12	0	0	0	0	0	0	0	0	0	0
2.531387073e-06	1.063515684e-12	0	0	0	0	0	0	0	0	0	0
